,category,input,true,pred,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16
http://dbpedia.org/resource/Ashley_Longshore,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2193, 9401, 1, 3128, 1937, 9401, 188, 46, 1338, 289, 466, 13, 2303, 2, 3681, 477, 195, 1614, 7557, 11, 6340, 387, 78, 2350, 2039, 13, 37, 893, 3563, 1807, 384, 14, 4363, 1882, 188, 1522, 12, 36, 1656, 13, 2303, 5549, 35, 2439, 2, 1028, 47, 2419, 2557, 7558, 3381, 13, 37, 246, 219, 9401, 477, 5281, 1634, 2422]",0,0,0.55885327,0.45354804,0.2890217,-0.48666424,-0.28015414,-0.19475377,-0.37252754,-0.39699042,-0.44730142,-0.28556347,0.10216308,-0.3444096,0.32779688,0.3650538,0.39332914,-0.28178704
http://dbpedia.org/resource/Frederick_Judd_Waugh,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 712, 4917, 6341, 39, 13, 1413, 39, 11, 3, 228, 5, 548, 3, 55, 59, 315, 3857, 3129, 234, 1766, 1938, 2304, 1185, 6342]",1,0,-0.13741077,-0.2909093,-0.26054597,-0.070978254,0.010611109,0.6398089,0.003234141,0.07156781,0.08720177,0.20952044,-0.5732119,0.25774455,-0.56682676,-0.45216036,-0.10164275,0.41358125
http://dbpedia.org/resource/Dean_Cornwell,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1679, 22, 25, 11, 67, 495, 133, 8, 844, 392, 236, 665, 113, 487, 193, 2813, 841, 2595, 59, 2440, 191, 16, 627, 61, 70, 2708, 2194, 11, 773, 5550, 1309, 2071, 1679, 2149]",0,0,0.34769404,0.016646028,0.6974632,-0.3292436,-0.31632912,-0.16421266,-0.50952226,-0.58116305,-0.59163225,-0.8340784,0.40279445,-0.5445034,0.34063184,0.5566195,0.60622126,-0.7346654
http://dbpedia.org/resource/Granville_Perkins,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6347, 9415, 11, 67, 1, 36, 5, 62, 548, 126, 715, 193, 189, 1822, 113, 7, 50, 560, 674, 82, 6, 584, 41, 69, 18, 48, 41, 122]",0,0,1.1274903,0.8944939,0.9888432,-0.6390531,-0.39494002,-0.49553347,-0.45090005,-0.7388115,-0.56068313,0.10344704,0.66622806,-0.6685806,0.70304346,0.64509076,0.5917569,-0.87869656
http://dbpedia.org/resource/Dorian_Allworthy,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1617, 1, 127, 291, 7, 5, 6348, 1076, 5545, 175, 184, 8, 56, 136, 30, 572, 73]",0,0,-1.081167,-0.57094467,-0.8840084,0.60661185,0.08082424,0.92405415,0.27168652,0.56236166,0.35200518,1.7873819,-0.7375525,0.6121583,-1.1295476,-0.81971115,-0.40382847,0.8792723
http://dbpedia.org/resource/Sarah_Webb_(painter),['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2193, 6349, 11, 1, 1176, 187, 74, 346, 36, 5, 243, 2385, 74, 367, 153, 223, 259, 78, 447]",0,0,0.9846527,0.497327,1.2997948,-0.8539587,-0.2859853,-0.1982003,-0.47831663,-0.7551114,-0.55652535,-1.0138701,0.10132107,-0.6248788,0.78724563,0.7203822,0.63031745,-0.7450678
http://dbpedia.org/resource/William_Wharton_(author),['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 533, 182, 823, 32, 26, 836, 5, 1364, 129, 182, 3591, 152, 36, 5, 16, 654, 7, 93, 3256, 1099, 98, 129]",0,0,0.8186284,-0.24892451,0.78534067,-0.29796883,0.42488775,0.62119406,0.14010055,-0.2096288,0.055338398,0.53238314,-0.5520104,0.13474473,-0.07197475,-0.019093487,0.100805625,-0.018690612
http://dbpedia.org/resource/Waáno-Gano,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 2141, 3670, 157, 1635, 1773, 517, 14, 1536, 3, 4, 22, 4371, 1479, 57, 3384, 6351, 939]",0,0,1.2282159,1.1167969,0.68695205,-0.9880963,-0.65605605,-0.7679459,-0.69228345,-0.9199513,-0.6963026,-1.0447632,0.44910827,-0.7992084,0.9497891,0.88426894,0.6075611,-0.74317867
http://dbpedia.org/resource/Nancy_Chunn,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3396, 11, 3, 711, 145, 13, 37, 13, 37, 5, 2682, 1192, 6, 632, 1636, 766, 8]",0,0,0.34114376,0.8532934,0.5287882,-0.6261677,-0.7816191,-1.0344803,-0.7389855,-1.074781,-0.7956961,0.057490055,1.1409694,-0.83954984,0.9486242,0.869936,0.556582,-0.8753226
http://dbpedia.org/resource/Noel_Rockmore,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3693, 6372, 25, 28, 4, 3693, 5572, 1756, 468, 6372, 1756, 158, 6373, 1756, 13, 37, 57, 6372, 11, 1, 437, 52, 6268, 142, 10, 2, 310, 5, 54, 49, 1775, 592, 5389, 497, 54, 3842, 129, 1788, 1309, 303, 13, 37, 57, 429, 3693, 50, 624, 410, 494, 31, 191, 828, 6374, 1515, 433, 100, 2005, 460, 929, 13, 37, 2, 55, 64, 266, 63, 559, 6372, 370, 13, 37, 336, 13, 2303, 1132, 129, 3693, 1756, 3693, 6372, 6375, 2221, 468, 194, 842, 45, 13, 2303, 13, 37, 57, 240, 3975, 2912, 79, 68]",0,0,0.4382127,1.0031797,0.12339208,-0.67481446,-0.8128549,-1.1451572,-0.72605914,-0.8186083,-0.71990556,0.13408428,1.0949546,-0.78639627,0.7842995,0.7921585,0.63956803,-0.85274523
http://dbpedia.org/resource/Amy_Pleasant,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9469, 4, 11, 1, 207, 127, 1503, 2251]",0,0,-0.099353574,0.64430106,0.4844013,-0.44724888,-0.71558154,-0.70076746,-0.68153846,-0.5463245,-0.7714903,0.061609887,0.78872716,-0.76418024,0.587056,0.68996435,0.58829623,-0.6712694
http://dbpedia.org/resource/Joe_Feddersen,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3670, 4, 52, 1, 256, 2858, 3, 5, 504, 810, 586, 615, 2261, 441, 1659, 62, 245, 11, 1086]",0,0,-0.30169633,0.22444367,0.045219265,-0.34384683,-0.44912887,-0.11193863,-0.45170793,-0.34872597,-0.52240115,0.09333182,0.22533315,-0.38061836,-0.0043879906,0.35868007,0.48226574,-0.28774825
http://dbpedia.org/resource/Edward_Meneeley,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 593, 25, 584, 87, 95, 25, 584, 11, 3, 124, 8, 318, 363]",0,0,0.29871848,1.050196,0.38635117,-0.81848234,-0.8043055,-1.1508536,-0.8204865,-0.8684761,-0.6885401,-0.03151154,1.1659484,-0.92073363,1.0725186,0.965002,0.65801376,-0.86272
http://dbpedia.org/resource/Trenton_Doyle_Hancock,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3704, 9505, 4, 11, 3, 127, 363, 134, 8, 6, 9505, 199, 4414, 848, 9506, 3405, 3148, 109, 14, 55, 1094, 13, 317, 14, 1002, 485, 9506]",0,0,0.48349556,0.63017744,0.08083412,-0.60845757,-0.7370059,-0.43310767,-0.49943113,-0.4443721,-0.58789593,-0.3963199,0.37027606,-0.5366987,0.46456295,0.5424927,0.47083408,-0.45423752
http://dbpedia.org/resource/Elise_Cavanna,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4894, 20, 24, 11, 98, 710, 453, 2051, 2186, 69, 3, 336, 306, 1320, 4894, 9515, 9515, 4894, 9516, 4894, 4894]",0,0,-0.51582515,0.46367636,0.4681359,-0.64422774,-0.4267728,-0.4932163,-0.5518813,-0.6386381,-0.6441545,-0.5373098,0.44259346,-0.6774854,0.27057478,0.55089825,0.51140815,-0.6408966
http://dbpedia.org/resource/Richard_Anuszkiewicz,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 478, 337, 24, 24, 11, 1, 141, 52]",1,0,-1.5858146,-0.061820775,-1.0630454,0.33966798,-0.48423803,0.06064257,-0.27124694,0.31914747,-0.41488868,1.9308027,0.04883436,-0.073623575,-0.46092838,-0.07093084,0.13815317,0.2865822
http://dbpedia.org/resource/Joan_Mitchell,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1247, 1572, 28, 26, 11, 1, 141, 7, 35, 1102, 93, 10, 1016, 110, 2899, 13, 37, 15, 14, 245, 291, 187, 11, 64, 266, 63, 682, 377, 71, 94, 230, 68, 1572, 12, 4436, 384, 65, 4285, 880, 128, 955, 8, 134, 363, 441, 135, 212, 146, 200, 55]",1,0,-0.0038377473,-0.7892064,-0.52407,0.61483306,1.0365883,1.185775,1.1470689,0.7859358,1.1712546,-0.040517453,-1.3724711,1.1684557,-0.987218,-1.1203103,-0.8750654,1.0556835
http://dbpedia.org/resource/Cathy_Cooper,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2529, 450, 2359, 2529, 4, 32, 2318, 3, 5597, 169, 4970, 188, 300, 406, 127, 1190, 5597, 97, 1274, 45, 5598, 2747, 1152, 683, 3898, 2529, 662, 7672, 5597, 300, 406, 1804, 1952, 3409, 1804, 1711, 5597, 7672, 6, 441, 897, 189, 4291, 1406, 5597, 5599, 229, 6419, 3715, 400, 1935, 38, 284, 6, 1494, 36, 7672, 822, 144, 2379, 4715, 1227, 268, 822, 142, 7672, 6, 7673, 1941, 14, 1222, 9071, 3236, 4439, 730, 1889, 3583, 5600, 1672, 6420, 2251, 9551, 122, 6, 441, 750, 7674, 1050, 1050, 9552, 1050, 1050, 7, 10, 517, 796, 1406, 3716, 683, 314]",0,0,0.7623849,0.076190874,0.76801515,-0.6453614,-0.04795039,0.2552959,-0.15711275,-0.49224794,-0.16416734,-0.7735759,-0.4340103,-0.14214507,0.006216224,0.19562045,0.35463795,-0.2071656
http://dbpedia.org/resource/Gertrude_Greene,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5601, 444, 32, 64, 52, 1, 13, 37, 57, 5601, 506, 3, 1529, 740, 218, 2866, 2492, 2850, 4226, 64, 2, 299, 373, 11, 64, 14, 3141]",0,0,0.81856966,0.8483004,0.630394,-0.84940916,-0.67258674,-0.72645015,-0.67107475,-1.0037133,-0.74605256,-0.8693493,0.54880464,-0.7816339,0.9042573,0.791042,0.6504363,-0.9368925
http://dbpedia.org/resource/Riva_Lehrer,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9555, 4, 2319, 1519, 11, 1, 84, 111, 4034, 9555, 4, 189, 191, 30, 6, 3681, 1192, 1790, 916, 4024, 4951, 551, 233, 7676, 285, 524, 4441, 9555, 56, 5, 3, 865, 532, 4441, 195]",0,0,0.6729167,0.06388412,0.7914176,-0.19635311,-0.0972479,-0.080179945,-0.27813157,-0.42854127,-0.33934134,-0.9824452,0.0011234422,-0.23164415,0.20393035,0.34494773,0.45727646,-0.3674618
http://dbpedia.org/resource/Verner_Moore_White,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7678, 3718, 704, 26, 29, 4, 379, 7678, 3718, 704, 5, 7678, 704, 11, 62, 58, 1, 704, 50, 10, 38, 1396, 218, 1430, 72, 47, 767, 179, 87, 95, 2951]",0,0,0.3717657,-0.48623398,0.26043856,0.053978182,0.5686048,0.6943931,0.3996533,0.18841776,0.60259205,-0.06651173,-0.92580396,0.4237936,-0.37733328,-0.35932904,-0.29377732,0.3791065
http://dbpedia.org/resource/Kyra_Markham,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9573, 4, 5541, 710, 223, 1, 141, 9573, 1478, 147, 205, 2763, 3259, 432, 45, 51, 147, 2188, 295, 35, 2111, 18, 747, 504, 10, 248, 346, 1854, 11, 30, 55, 59, 206, 2, 990, 2375, 2440, 1970]",0,0,0.75301725,0.7273118,0.7109781,-0.79887974,-0.6657824,-0.8632055,-0.6995374,-0.9077257,-0.8036399,-0.4356488,0.6154823,-0.7520255,0.7551251,0.8704392,0.63260466,-0.8901215
